"import_year;""partner_code"";""partner_name"";""product_code"";""product_name"";""import_value""",,,,,,,,,,
"2009;764;""Thailand"";""55"";""Man-made staple fibres"";212743",,,,,,,,,,
"2009;826;""United Kingdom"";""55"";""Man-made staple fibres"";6292",,,,,,,,,,
"2009;842;""USA"";""55"";""Man-made staple fibres"";1414448",,,,,,,,,,
"2010;826;""United Kingdom"";""55"";""Man-made staple fibres"";5753",,,,,,,,,,
"2010;764;""Thailand"";""55"";""Man-made staple fibres"";22373",,,,,,,,,,
"2010;757;""Switzerland"";""55"";""Man-made staple fibres"";8763",,,,,,,,,,
"2010;724;""Spain"";""55"";""Man-made staple fibres"";306223",,,,,,,,,,
"2010;699;""India"";""55"";""Man-made staple fibres"";200226",,,,,,,,,,
"2010;604;""Peru"";""55"";""Man-made staple fibres"";4279",,,,,,,,,,
"2010;586;""Pakistan"";""55"";""Man-made staple fibres"";90323",,,,,,,,,,
"2010;490;""Other Asia"," nes (Taiwan)"";""55"";""Man-made staple fibres"";531313",,,,,,,,,
"2010;484;""Mexico"";""55"";""Man-made staple fibres"";117600",,,,,,,,,,
"2010;458;""Malaysia"";""55"";""Man-made staple fibres"";12079",,,,,,,,,,
"2010;410;""Rep. of Korea"";""55"";""Man-made staple fibres"";171528",,,,,,,,,,
"2010;392;""Japan"";""55"";""Man-made staple fibres"";63000",,,,,,,,,,
"2008;862;""Venezuela"";""55"";""Man-made staple fibres"";4042",,,,,,,,,,
"2008;842;""USA"";""55"";""Man-made staple fibres"";2052579",,,,,,,,,,
"2008;764;""Thailand"";""55"";""Man-made staple fibres"";113983",,,,,,,,,,
"2008;757;""Switzerland"";""55"";""Man-made staple fibres"";38962",,,,,,,,,,
"2008;752;""Sweden"";""55"";""Man-made staple fibres"";2887",,,,,,,,,,
"2008;724;""Spain"";""55"";""Man-made staple fibres"";369177",,,,,,,,,,
"2008;699;""India"";""55"";""Man-made staple fibres"";876562",,,,,,,,,,
"2008;608;""Philippines"";""55"";""Man-made staple fibres"";11567",,,,,,,,,,
"2008;604;""Peru"";""55"";""Man-made staple fibres"";9130",,,,,,,,,,
"2008;586;""Pakistan"";""55"";""Man-made staple fibres"";87024",,,,,,,,,,
"2008;490;""Other Asia"," nes (Taiwan)"";""55"";""Man-made staple fibres"";2892310",,,,,,,,,
"2008;484;""Mexico"";""55"";""Man-made staple fibres"";205813",,,,,,,,,,
"2008;458;""Malaysia"";""55"";""Man-made staple fibres"";9000",,,,,,,,,,
"2008;410;""Rep. of Korea"";""55"";""Man-made staple fibres"";15998",,,,,,,,,,
"2008;392;""Japan"";""55"";""Man-made staple fibres"";100605",,,,,,,,,,
"2008;381;""Italy"";""55"";""Man-made staple fibres"";82642",,,,,,,,,,
"2008;360;""Indonesia"";""55"";""Man-made staple fibres"";359916",,,,,,,,,,
"2008;344;""China"," Hong Kong SAR"";""55"";""Man-made staple fibres"";353605",,,,,,,,,
"2008;340;""Honduras"";""55"";""Man-made staple fibres"";11276",,,,,,,,,,
"2008;320;""Guatemala"";""55"";""Man-made staple fibres"";83125",,,,,,,,,,
"2008;251;""France"";""55"";""Man-made staple fibres"";2668",,,,,,,,,,
"2008;222;""El Salvador"";""55"";""Man-made staple fibres"";955702",,,,,,,,,,
"2008;218;""Ecuador"";""55"";""Man-made staple fibres"";546",,,,,,,,,,
"2008;188;""Costa Rica"";""55"";""Man-made staple fibres"";4416",,,,,,,,,,
"2008;170;""Colombia"";""55"";""Man-made staple fibres"";250417",,,,,,,,,,
"2008;156;""China"";""55"";""Man-made staple fibres"";3570380",,,,,,,,,,
"2008;152;""Chile"";""55"";""Man-made staple fibres"";161",,,,,,,,,,
"2008;124;""Canada"";""55"";""Man-made staple fibres"";106179",,,,,,,,,,
"2008;76;""Brazil"";""55"";""Man-made staple fibres"";93153",,,,,,,,,,
"2010;862;""Venezuela"";""55"";""Man-made staple fibres"";831",,,,,,,,,,
"2010;842;""USA"";""55"";""Man-made staple fibres"";1905014",,,,,,,,,,
"2010;360;""Indonesia"";""55"";""Man-made staple fibres"";202319",,,,,,,,,,
"2010;344;""China"," Hong Kong SAR"";""55"";""Man-made staple fibres"";113941",,,,,,,,,
"2010;340;""Honduras"";""55"";""Man-made staple fibres"";66830",,,,,,,,,,
"2010;320;""Guatemala"";""55"";""Man-made staple fibres"";47083",,,,,,,,,,
"2010;276;""Germany"";""55"";""Man-made staple fibres"";59546",,,,,,,,,,
"2010;222;""El Salvador"";""55"";""Man-made staple fibres"";922020",,,,,,,,,,
"2010;218;""Ecuador"";""55"";""Man-made staple fibres"";319",,,,,,,,,,
"2010;214;""Dominican Rep."";""55"";""Man-made staple fibres"";7142",,,,,,,,,,
"2010;188;""Costa Rica"";""55"";""Man-made staple fibres"";17135",,,,,,,,,,
"2010;170;""Colombia"";""55"";""Man-made staple fibres"";86440",,,,,,,,,,
"2010;156;""China"";""55"";""Man-made staple fibres"";2010108",,,,,,,,,,
"2009;208;""Denmark"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";4650",,,,,,,
"2008;887;""Yemen"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";11897",,,,,,,
"2008;862;""Venezuela"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";3266",,,,,,,
"2008;842;""USA"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";1916151",,,,,,,
"2008;826;""United Kingdom"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";41068",,,,,,,
"2008;784;""United Arab Emirates"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";967",,,,,,,
"2008;764;""Thailand"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";15260",,,,,,,
"2008;757;""Switzerland"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";16821",,,,,,,
"2008;724;""Spain"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";83098",,,,,,,
"2008;704;""Viet Nam"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";267405",,,,,,,
"2008;699;""India"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";136501",,,,,,,
"2008;620;""Portugal"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";304",,,,,,,
"2008;608;""Philippines"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";3912",,,,,,,
"2008;604;""Peru"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";247177",,,,,,,
"2008;558;""Nicaragua"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";8271",,,,,,,
"2008;490;""Other Asia"," nes (Taiwan)"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";1525444",,,,,,
"2008;484;""Mexico"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";249842",,,,,,,
"2008;410;""Rep. of Korea"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";1397378",,,,,,,
"2008;392;""Japan"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";19489",,,,,,,
"2008;381;""Italy"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";45554",,,,,,,
"2008;376;""Israel"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";296",,,,,,,
"2008;360;""Indonesia"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";9091",,,,,,,
"2008;344;""China"," Hong Kong SAR"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";332926",,,,,,
"2008;340;""Honduras"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";122949",,,,,,,
"2008;320;""Guatemala"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";263376",,,,,,,
"2008;300;""Greece"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";314922",,,,,,,
"2008;276;""Germany"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";37786",,,,,,,
"2008;251;""France"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";584",,,,,,,
"2008;222;""El Salvador"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";32010",,,,,,,
"2008;218;""Ecuador"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";9649",,,,,,,
"2008;214;""Dominican Rep."";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";169380",,,,,,,
"2008;208;""Denmark"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";22133",,,,,,,
"2009;124;""Canada"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";11951",,,,,,,
"2009;152;""Chile"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";2191",,,,,,,
"2009;156;""China"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";1545006",,,,,,,
"2009;170;""Colombia"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";520097",,,,,,,
"2009;188;""Costa Rica"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";614692",,,,,,,
"2009;192;""Cuba"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";113",,,,,,,
"2009;214;""Dominican Rep."";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";174937",,,,,,,
"2009;218;""Ecuador"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";50769",,,,,,,
"2009;222;""El Salvador"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";37689",,,,,,,
"2009;276;""Germany"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";54500",,,,,,,
"2009;300;""Greece"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";223118",,,,,,,
"2009;320;""Guatemala"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";293349",,,,,,,
"2009;340;""Honduras"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";156389",,,,,,,
"2009;344;""China"," Hong Kong SAR"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";371738",,,,,,
"2009;360;""Indonesia"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";1235",,,,,,,
"2009;376;""Israel"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";1964",,,,,,,
"2009;381;""Italy"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";67965",,,,,,,
"2009;392;""Japan"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";6441",,,,,,,
"2009;410;""Rep. of Korea"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";1289031",,,,,,,
"2009;458;""Malaysia"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";226",,,,,,,
"2009;484;""Mexico"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";222730",,,,,,,
"2009;490;""Other Asia"," nes (Taiwan)"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";747313",,,,,,
"2009;558;""Nicaragua"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";13692",,,,,,,
"2009;604;""Peru"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";14546",,,,,,,
"2009;608;""Philippines"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";2185",,,,,,,
"2009;699;""India"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";409390",,,,,,,
"2009;702;""Singapore"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";6840",,,,,,,
"2009;704;""Viet Nam"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";67235",,,,,,,
"2009;724;""Spain"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";89722",,,,,,,
"2009;752;""Sweden"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";6868",,,,,,,
"2009;764;""Thailand"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";2082",,,,,,,
"2009;826;""United Kingdom"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";13381",,,,,,,
"2009;842;""USA"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";1974905",,,,,,,
"2009;862;""Venezuela"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";1979",,,,,,,
"2009;56;""Belgium"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";9015",,,,,,,
"2009;32;""Argentina"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";66749",,,,,,,
"2010;32;""Argentina"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";44532",,,,,,,
"2010;36;""Australia"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";135",,,,,,,
"2010;56;""Belgium"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";7299",,,,,,,
"2010;76;""Brazil"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";692683",,,,,,,
"2010;124;""Canada"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";4322",,,,,,,
"2010;152;""Chile"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";10578",,,,,,,
"2010;156;""China"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";3244268",,,,,,,
"2010;170;""Colombia"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";487021",,,,,,,
"2010;188;""Costa Rica"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";649625",,,,,,,
"2010;192;""Cuba"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";1284",,,,,,,
"2010;208;""Denmark"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";18000",,,,,,,
"2010;214;""Dominican Rep."";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";104503",,,,,,,
"2010;218;""Ecuador"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";15491",,,,,,,
"2010;222;""El Salvador"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";13100",,,,,,,
"2010;251;""France"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";2132",,,,,,,
"2010;276;""Germany"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";18368",,,,,,,
"2010;300;""Greece"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";576730",,,,,,,
"2010;320;""Guatemala"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";394010",,,,,,,
"2010;340;""Honduras"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";372261",,,,,,,
"2010;344;""China"," Hong Kong SAR"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";473734",,,,,,
"2010;360;""Indonesia"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";64",,,,,,,
"2010;372;""Ireland"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";7288",,,,,,,
"2010;376;""Israel"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";25485",,,,,,,
"2010;381;""Italy"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";10832",,,,,,,
"2010;388;""Jamaica"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";105",,,,,,,
"2010;410;""Rep. of Korea"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";1499169",,,,,,,
"2010;484;""Mexico"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";172323",,,,,,,
"2010;490;""Other Asia"," nes (Taiwan)"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";461982",,,,,,
"2010;558;""Nicaragua"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";38585",,,,,,,
"2010;604;""Peru"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";328607",,,,,,,
"2010;699;""India"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";182320",,,,,,,
"2010;702;""Singapore"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";806",,,,,,,
"2010;704;""Viet Nam"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";406436",,,,,,,
"2010;724;""Spain"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";47343",,,,,,,
"2010;752;""Sweden"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";1149",,,,,,,
"2010;757;""Switzerland"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";83769",,,,,,,
"2010;826;""United Kingdom"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";18415",,,,,,,
"2010;842;""USA"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";2581729",,,,,,,
"2010;862;""Venezuela"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";217",,,,,,,
"2009;76;""Brazil"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";98465",,,,,,,
"2008;32;""Argentina"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";41195",,,,,,,
"2008;40;""Austria"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";1327",,,,,,,
"2008;56;""Belgium"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";12629",,,,,,,
"2008;76;""Brazil"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";1124387",,,,,,,
"2008;124;""Canada"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";5988",,,,,,,
"2008;152;""Chile"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";925",,,,,,,
"2008;156;""China"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";1910491",,,,,,,
"2008;170;""Colombia"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";589683",,,,,,,
"2008;188;""Costa Rica"";""56"";""Wadding", felt and nonwovens; special yarns; twine, cordage," ropes and cables and articles thereof"";1145649",,,,,,,
"2008;320;""Guatemala"";""57"";""Carpets and other textile floor coverings"";478",,,,,,,,,,
"2008;276;""Germany"";""57"";""Carpets and other textile floor coverings"";41782",,,,,,,,,,
"2008;251;""France"";""57"";""Carpets and other textile floor coverings"";74066",,,,,,,,,,
"2010;32;""Argentina"";""57"";""Carpets and other textile floor coverings"";53735",,,,,,,,,,
"2010;586;""Pakistan"";""57"";""Carpets and other textile floor coverings"";212109",,,,,,,,,,
"2010;528;""Netherlands"";""57"";""Carpets and other textile floor coverings"";185772",,,,,,,,,,
"2010;490;""Other Asia"," nes (Taiwan)"";""57"";""Carpets and other textile floor coverings"";143818",,,,,,,,,
"2010;484;""Mexico"";""57"";""Carpets and other textile floor coverings"";33144",,,,,,,,,,
"2010;458;""Malaysia"";""57"";""Carpets and other textile floor coverings"";3888",,,,,,,,,,
"2010;410;""Rep. of Korea"";""57"";""Carpets and other textile floor coverings"";67478",,,,,,,,,,
"2010;56;""Belgium"";""57"";""Carpets and other textile floor coverings"";158975",,,,,,,,,,
"2010;76;""Brazil"";""57"";""Carpets and other textile floor coverings"";20904",,,,,,,,,,
"2010;124;""Canada"";""57"";""Carpets and other textile floor coverings"";36969",,,,,,,,,,
"2010;156;""China"";""57"";""Carpets and other textile floor coverings"";5991222",,,,,,,,,,
"2010;170;""Colombia"";""57"";""Carpets and other textile floor coverings"";413916",,,,,,,,,,
"2010;188;""Costa Rica"";""57"";""Carpets and other textile floor coverings"";2016",,,,,,,,,,
"2010;192;""Cuba"";""57"";""Carpets and other textile floor coverings"";88995",,,,,,,,,,
"2010;208;""Denmark"";""57"";""Carpets and other textile floor coverings"";4929",,,,,,,,,,
"2010;214;""Dominican Rep."";""57"";""Carpets and other textile floor coverings"";86",,,,,,,,,,
"2010;218;""Ecuador"";""57"";""Carpets and other textile floor coverings"";8865",,,,,,,,,,
"2010;222;""El Salvador"";""57"";""Carpets and other textile floor coverings"";3575",,,,,,,,,,
"2010;251;""France"";""57"";""Carpets and other textile floor coverings"";16246",,,,,,,,,,
"2010;276;""Germany"";""57"";""Carpets and other textile floor coverings"";6684",,,,,,,,,,
"2010;320;""Guatemala"";""57"";""Carpets and other textile floor coverings"";4901",,,,,,,,,,
"2010;344;""China"," Hong Kong SAR"";""57"";""Carpets and other textile floor coverings"";472581",,,,,,,,,
"2010;360;""Indonesia"";""57"";""Carpets and other textile floor coverings"";19619",,,,,,,,,,
"2010;372;""Ireland"";""57"";""Carpets and other textile floor coverings"";4666",,,,,,,,,,
"2010;381;""Italy"";""57"";""Carpets and other textile floor coverings"";168610",,,,,,,,,,
"2010;388;""Jamaica"";""57"";""Carpets and other textile floor coverings"";11709",,,,,,,,,,
"2010;392;""Japan"";""57"";""Carpets and other textile floor coverings"";1075",,,,,,,,,,
"2008;818;""Egypt"";""57"";""Carpets and other textile floor coverings"";4701476",,,,,,,,,,
"2008;826;""United Kingdom"";""57"";""Carpets and other textile floor coverings"";4682",,,,,,,,,,
"2008;842;""USA"";""57"";""Carpets and other textile floor coverings"";3171402",,,,,,,,,,
"2008;862;""Venezuela"";""57"";""Carpets and other textile floor coverings"";27331",,,,,,,,,,
"2010;752;""Sweden"";""57"";""Carpets and other textile floor coverings"";1387",,,,,,,,,,
"2010;724;""Spain"";""57"";""Carpets and other textile floor coverings"";11089",,,,,,,,,,
"2009;490;""Other Asia"," nes (Taiwan)"";""57"";""Carpets and other textile floor coverings"";324708",,,,,,,,,
"2009;484;""Mexico"";""57"";""Carpets and other textile floor coverings"";10209",,,,,,,,,,
"2009;422;""Lebanon"";""57"";""Carpets and other textile floor coverings"";4836",,,,,,,,,,
"2009;410;""Rep. of Korea"";""57"";""Carpets and other textile floor coverings"";103597",,,,,,,,,,
"2009;392;""Japan"";""57"";""Carpets and other textile floor coverings"";2600",,,,,,,,,,
"2009;381;""Italy"";""57"";""Carpets and other textile floor coverings"";71249",,,,,,,,,,
"2009;360;""Indonesia"";""57"";""Carpets and other textile floor coverings"";163",,,,,,,,,,
"2009;348;""Hungary"";""57"";""Carpets and other textile floor coverings"";350",,,,,,,,,,
"2009;344;""China"," Hong Kong SAR"";""57"";""Carpets and other textile floor coverings"";678924",,,,,,,,,
"2009;332;""Haiti"";""57"";""Carpets and other textile floor coverings"";9334",,,,,,,,,,
"2009;320;""Guatemala"";""57"";""Carpets and other textile floor coverings"";955",,,,,,,,,,
"2009;276;""Germany"";""57"";""Carpets and other textile floor coverings"";3615",,,,,,,,,,
"2009;251;""France"";""57"";""Carpets and other textile floor coverings"";13404",,,,,,,,,,
"2009;218;""Ecuador"";""57"";""Carpets and other textile floor coverings"";15272",,,,,,,,,,
"2009;192;""Cuba"";""57"";""Carpets and other textile floor coverings"";8682",,,,,,,,,,
"2009;188;""Costa Rica"";""57"";""Carpets and other textile floor coverings"";12617",,,,,,,,,,
"2009;170;""Colombia"";""57"";""Carpets and other textile floor coverings"";68698",,,,,,,,,,
"2009;156;""China"";""57"";""Carpets and other textile floor coverings"";3286764",,,,,,,,,,
"2009;124;""Canada"";""57"";""Carpets and other textile floor coverings"";403",,,,,,,,,,
"2009;76;""Brazil"";""57"";""Carpets and other textile floor coverings"";55475",,,,,,,,,,
"2009;56;""Belgium"";""57"";""Carpets and other textile floor coverings"";296494",,,,,,,,,,
"2009;32;""Argentina"";""57"";""Carpets and other textile floor coverings"";186797",,,,,,,,,,
"2008;381;""Italy"";""57"";""Carpets and other textile floor coverings"";80099",,,,,,,,,,
"2008;388;""Jamaica"";""57"";""Carpets and other textile floor coverings"";743",,,,,,,,,,
"2008;392;""Japan"";""57"";""Carpets and other textile floor coverings"";4817",,,,,,,,,,
"2008;422;""Lebanon"";""57"";""Carpets and other textile floor coverings"";265",,,,,,,,,,
"2008;484;""Mexico"";""57"";""Carpets and other textile floor coverings"";21378",,,,,,,,,,
"2008;490;""Other Asia"," nes (Taiwan)"";""57"";""Carpets and other textile floor coverings"";2510074",,,,,,,,,
"2008;528;""Netherlands"";""57"";""Carpets and other textile floor coverings"";2432",,,,,,,,,,
"2008;586;""Pakistan"";""57"";""Carpets and other textile floor coverings"";192879",,,,,,,,,,
"2008;604;""Peru"";""57"";""Carpets and other textile floor coverings"";34319",,,,,,,,,,
"2008;616;""Poland"";""57"";""Carpets and other textile floor coverings"";1960",,,,,,,,,,
"2010;862;""Venezuela"";""57"";""Carpets and other textile floor coverings"";6586",,,,,,,,,,
"2010;842;""USA"";""57"";""Carpets and other textile floor coverings"";4198547",,,,,,,,,,
"2010;826;""United Kingdom"";""57"";""Carpets and other textile floor coverings"";997",,,,,,,,,,
"2008;32;""Argentina"";""57"";""Carpets and other textile floor coverings"";110769",,,,,,,,,,
"2008;56;""Belgium"";""57"";""Carpets and other textile floor coverings"";201628",,,,,,,,,,
"2008;76;""Brazil"";""57"";""Carpets and other textile floor coverings"";77224",,,,,,,,,,
